0.39171695709228516,2021-07-12 23:23:06.962527,a6cc024b-3fc0-41be-9ae0-5da154311992
0.32935547828674316,2021-07-12 23:23:37.552812,5e82acc2-efb9-4b57-b29d-1744887ec1dc
0.25107598304748535,2021-07-12 23:24:08.170299,6a047653-ef70-419c-acfa-b651f8de14c3
0.19736552238464355,2021-07-12 23:24:39.053261,d5b3caa4-1b18-493c-a988-9f3feee31071
0.3343932628631592,2021-07-12 23:25:09.642212,cc5f643b-f90b-4b2d-8758-39a977a1abb0
0.19762873649597168,2021-07-12 23:25:40.291766,9890cd2c-6fca-4191-a300-dc328bf1b10b
0.3374769687652588,2021-07-12 23:26:10.919405,5d69cb02-a349-46b9-a878-915824075699
0.2441544532775879,2021-07-12 23:26:41.740759,89b5b3b7-497d-4d25-a2bc-9630a66d909d
0.3165559768676758,2021-07-12 23:27:12.145043,615c6669-cf19-40e4-82a8-f7cf16966d53
0.2442493438720703,2021-07-12 23:27:42.601293,a7a231a4-f971-4c43-8d8b-fb992d6c74b0
0.19731664657592773,2021-07-12 23:28:13.035093,88796ea7-f4a2-4997-b100-5abe0369d4bc
0.25055575370788574,2021-07-12 23:28:43.370104,6ecce096-9f82-494f-90c6-97c3208c29ec
0.20334196090698242,2021-07-12 23:29:13.766220,ebd2e316-6979-4dc1-81a8-b54b3c08b359
0.22383952140808105,2021-07-12 23:29:44.163341,123d365d-013d-49f4-a156-7605e7923f62
0.20699310302734375,2021-07-12 23:30:14.518080,4b1b9da6-7591-4a77-94ff-a1a23c1df022
0.21637868881225586,2021-07-12 23:30:45.089912,6b8c2922-236e-48a6-a3e9-c9d1bf848163
0.3106958866119385,2021-07-12 23:31:15.508081,eb5c0892-aaf3-4e14-8e79-0e5c02c81853
0.32152843475341797,2021-07-12 23:31:45.961397,ff21285c-afda-4bcb-88c4-89b749cd49bd
0.20807266235351562,2021-07-12 23:32:16.523108,6de906ff-e8d5-42fa-aeb6-3abae581c187
0.20735764503479004,2021-07-12 23:32:46.963988,5fd604b5-562c-46f9-ac3c-f32d24b8fa3a
0.20785212516784668,2021-07-12 23:33:17.313527,6c0b8524-f223-4950-b7b2-806d2867478f
0.21027183532714844,2021-07-12 23:33:47.670041,761cd3fc-8845-43cf-a75d-64f63049ef6e
0.2156543731689453,2021-07-12 23:34:18.028664,910980fd-1f8a-46bc-b112-156ea458e4d7
0.203948974609375,2021-07-12 23:34:48.411179,8d4262be-67c7-436f-b6d9-5b989dcd9497
0.22732996940612793,2021-07-12 23:35:18.896146,d202b72d-16a8-4b7c-803b-ae13c63d33c4
0.31121015548706055,2021-07-12 23:35:49.281943,f81e7cd0-ea18-4189-8438-83008d73acd6
0.22175979614257812,2021-07-12 23:36:19.734719,29f2a5af-47e4-46f0-aa71-406fb78f01a8
0.32715392112731934,2021-07-12 23:36:50.370927,33abeaa4-5dd5-4984-9fcb-e935c5f39ef9
0.21050810813903809,2021-07-12 23:37:20.934509,7a215f9a-7fa7-4a79-b462-9929cf9d3eca
0.31110382080078125,2021-07-12 23:37:51.537959,902bd115-de27-4d44-8f4a-16ef8c124971
0.21631550788879395,2021-07-12 23:38:22.138482,a36bb415-b980-4f79-9d12-10f29195babf
0.19760775566101074,2021-07-12 23:38:52.790182,b5ca37fc-5f6d-4c83-ab09-33235c493381
0.25259900093078613,2021-07-12 23:39:23.328135,b363b2ee-114f-4ceb-adca-6213d0391e18
0.21031618118286133,2021-07-12 23:39:53.729857,237505aa-9bef-4e71-b4f2-ba97d459eb84
0.20501041412353516,2021-07-12 23:40:24.274023,4b8b06aa-638f-44c3-ba0a-9b6165cc6479
0.32279348373413086,2021-07-12 23:40:54.872996,62a0d924-2cfb-410a-8fea-e565bc51d84d
0.2258310317993164,2021-07-12 23:41:25.392312,e6a2dc6b-dfcd-4587-a07c-ded7780ad5a2
0.1998898983001709,2021-07-12 23:41:55.780422,97a463aa-986e-4f7c-ab08-bcc18ac23502
0.23625802993774414,2021-07-12 23:42:26.404576,916cfa5f-ef62-4be3-b69e-0f344ebc11f2
0.24865055084228516,2021-07-12 23:42:56.774218,55f198f3-f87c-42a8-b1ab-ed0709fd4630
0.22016406059265137,2021-07-12 23:43:27.655652,cb9be242-3f85-46df-b407-950cebed108f
0.31928563117980957,2021-07-12 23:43:58.051889,fa4c9e61-1850-4ae0-9554-5b936b7e89cf
0.25977158546447754,2021-07-12 23:44:28.586877,d900527a-8f42-410f-89d7-3c7d17d435f0
0.3110811710357666,2021-07-12 23:44:59.018859,228f7b9c-2a9b-4d77-9c4e-ae362f26163a
