1,"0,298367261886597",2021-07-07 21:48:42.062686,"4661,00116081938",,Media,Variância,Desvio Padrão,
2,"0,364365816116333",2021-07-07 21:49:10.383309,"5,16639728752366",,"366,639","5832,7598693573","76,373",ms
3,"0,377023220062256",2021-07-07 21:49:20.828513,"107,836447057012",,,,,
4,"0,332728147506714",2021-07-07 21:49:31.228328,"1149,93148053394",,,,,
5,"0,331771850585937",2021-07-07 21:49:41.625581,"1215,70326486588",,,,,
6,"0,291553020477295",2021-07-07 21:49:51.982881,"5637,87235575875",,,,,
7,"0,420506715774536",2021-07-07 21:50:02.469375,"2901,75373506516",,,,,
8,"0,310551404953003",2021-07-07 21:50:12.845525,"3145,79444091338",,,,,
9,"0,253285646438599",2021-07-07 21:50:23.164453,"12848,9345075247",,,,,
10,"0,299350738525391",2021-07-07 21:50:33.528830,"4527,68148674967",,,,,
11,"0,258745670318604",2021-07-07 21:50:43.845018,"11640,924658057",,,,,
12,"0,31300687789917",2021-07-07 21:50:54.223099,"2876,3816891256",,,,,
13,"0,30827808380127",2021-07-07 21:51:04.596684,"3405,9716945275",,,,,
14,"0,304393768310547",2021-07-07 21:51:14.967965,"3874,44236943755",,,,,
15,"0,275651454925537",2021-07-07 21:51:25.309783,"8278,69462402919",,,,,
16,"0,479469060897827",2021-07-07 21:51:35.854114,"12730,6706756163",,,,,
17,"0,288963794708252",2021-07-07 21:51:46.208686,"6033,40444971958",,,,,
18,"0,419718980789185",2021-07-07 21:51:56.694523,"2817,50695752916",,,,,
19,"0,27398681640625",2021-07-07 21:52:07.035534,"8584,38768138141",,,,,
20,"0,296109437942505",2021-07-07 21:52:17.396402,"4974,3890986285",,,,,
21,"0,274635076522827",2021-07-07 21:52:27.737000,"8464,68276785848",,,,,
22,"0,308348178863525",2021-07-07 21:52:38.110190,"3397,7950135772",,,,,
23,"0,266791343688965",2021-07-07 21:52:48.446307,"9969,51196428285",,,,,
24,"0,310118198394775",2021-07-07 21:52:58.822266,"3194,57695243241",,,,,
25,"0,581302881240845",2021-07-07 21:53:09.468804,"46080,6732948997",,,,,
26,"0,373755693435669",2021-07-07 21:53:19.908446,"50,6503551803348",,,,,
27,"0,345473289489746",2021-07-07 21:53:30.320229,"447,978290904832",,,,,
28,"0,439720630645752",2021-07-07 21:53:40.818627,"5340,95584977823",,,,,
29,"0,31612229347229",2021-07-07 21:53:51.200299,"2551,91613277079",,,,,
30,"0,302709341049194",2021-07-07 21:54:01.568966,"4086,9740778455",,,,,
31,"0,417722940444946",2021-07-07 21:54:12.055350,"2609,59071858897",,,,,
32,"0,276962518692017",2021-07-07 21:54:22.397136,"8041,83312327138",,,,,
33,"0,295575141906738",2021-07-07 21:54:32.758530,"5050,04167424826",,,,,
34,"0,417025566101074",2021-07-07 21:54:43.241567,"2538,82749378189",,,,,
35,"0,295759677886963",2021-07-07 21:54:53.603314,"5023,84812891228",,,,,
36,"0,436843872070313",2021-07-07 21:55:04.106491,"4928,75394966796",,,,,
37,"0,364799976348877",2021-07-07 21:55:14.536740,"3,38122513614318",,,,,
38,"0,279500246047974",2021-07-07 21:55:24.881664,"7593,12534414875",,,,,
39,"0,322875499725342",2021-07-07 21:55:35.271462,"1915,22532559009",,,,,
40,"0,320170879364014",2021-07-07 21:55:45.656720,"2159,26645334525",,,,,
41,"0,361708879470825",2021-07-07 21:55:56.084515,"24,3039896549882",,,,,
42,"0,438171625137329",2021-07-07 21:56:06.590224,"5116,94691154005",,,,,
43,"0,294239521026611",2021-07-07 21:56:16.950610,"5241,65373417434",,,,,
44,"0,365041971206665",2021-07-07 21:56:27.382867,"2,54982113415135",,,,,
45,"0,356708765029907",2021-07-07 21:56:37.804530,"98,6053391641363",,,,,
46,"0,340283870697021",2021-07-07 21:56:48.211436,"694,581620868202",,,,,
47,"0,449700355529785",2021-07-07 21:56:58.725177,"6899,22414289247",,,,,
48,"0,416836023330689",2021-07-07 21:57:09.208152,"2519,76252089459",,,,,
49,"0,27677321434021",2021-07-07 21:57:19.552305,"8075,82117515204",,,,,
50,"0,440726757049561",2021-07-07 21:57:30.060367,"5489,02728489316",,,,,
51,"0,330910205841064",2021-07-07 21:57:40.457514,"1276,53152184047",,,,,
52,"0,350357055664062",2021-07-07 21:57:50.874159,"265,094779948328",,,,,
53,"0,329428911209106",2021-07-07 21:58:01.269141,"1384,57486700685",,,,,
54,"0,34345269203186",2021-07-07 21:58:11.679325,"537,595006497263",,,,,
55,"0,379887104034424",2021-07-07 21:58:22.121852,"175,517900458758",,,,,
