1,"0,484144926071167",2021-07-08 00:48:42.074499,"3507,40401352942",,Media,Variância,Desvio Padrão,
97,"0,424141645431519",2021-07-08 01:08:33.925055,"0,608307233150642",,,,,
98,"0,372148275375366",2021-07-08 01:08:44.304532,"2785,02231041291",,,,,
99,"0,37692403793335",2021-07-08 01:08:54.692119,"2303,76461688956",,,,,
100,"0,328264474868774",2021-07-08 01:09:05.031133,"9342,59712514382",,,,,
101,"0,369304180145264",2021-07-08 01:09:15.411109,"3093,29582993065",,,,,
102,"0,331620216369629",2021-07-08 01:09:25.753336,"8705,14556805902",,,,,
103,"0,364745616912842",2021-07-08 01:09:36.128679,"3621,14725116442",,,,,
104,"0,393420457839966",2021-07-08 01:09:46.532772,"992,321073044141",,,,,
105,"0,390326738357544",2021-07-08 01:09:56.933705,"1196,80348086704",,,,,
106,"0,410676002502441",2021-07-08 01:10:07.353014,"202,936648140931",,,,,
107,"0,597536563873291",2021-07-08 01:10:17.961221,"29795,9305988589",,,,,
108,"0,520910978317261",2021-07-08 01:10:39.465055,"9213,96344447829",,,,,
109,"0,342698097229004",2021-07-08 01:11:09.830984,"6760,70209964263",,,,,
110,"0,391292810440063",2021-07-08 01:11:40.243617,"1130,89454319375",,,,,
111,"0,353032827377319",2021-07-08 01:12:10.627348,"5167,99361103665",,,,,
112,"0,41018009185791",2021-07-08 01:12:41.068238,"217,311648459907",,,,,
113,"0,386507749557495",2021-07-08 01:13:11.485362,"1475,62282741367",,,,,
114,"0,371041297912598",2021-07-08 01:13:41.887069,"2903,08544042908",,,,,
115,"0,465886354446411",2021-07-08 01:14:12.383555,"1678,11225687305",,,,,
116,"0,346326112747192",2021-07-08 01:15:16.210466,"6177,24841006744",,,,,
117,"0,325387477874756",2021-07-08 01:15:46.566447,"9907,03867298648",,,,,
118,"0,404299259185791",2021-07-08 01:16:17.001379,"425,280361719295",,,,,
119,"0,350381851196289",2021-07-08 01:16:47.382417,"5556,1720591397",,,,,
120,"0,41777777671814",2021-07-08 01:17:17.830803,"51,0340105315602",,,,,
121,"0,366182327270508",2021-07-08 01:17:48.227585,"3450,30051178141",,,,,
122,"0,373111963272095",2021-07-08 01:18:18.631361,"2684,2370034074",,,,,
123,"0,57232141494751",2021-07-08 01:18:49.234274,"21726,7095845676",,,,,
124,"0,438130378723145",2021-07-08 01:19:19.703015,"174,472206171925",,,,,
125,"0,398955583572388",2021-07-08 01:19:50.115522,"674,233280166036",,,,,
126,"0,424429655075073",2021-07-08 01:20:20.570551,"0,241995998813717",,,,,
127,"0,395463705062866",2021-07-08 01:20:50.996616,"867,766747145472",,,,,
128,"0,516113996505737",2021-07-08 01:21:21.543399,"8316,05574053631",,,,,
129,"0,331924438476562",2021-07-08 01:21:51.905916,"8648,46944067421",,,,,
130,"0,350693702697754",2021-07-08 01:22:22.287217,"5509,77865408689",,,,,
131,"0,611468315124512",2021-07-08 01:22:52.929347,"34799,6821607381",,,,,
132,"0,478517055511475",2021-07-08 01:23:23.420843,"2872,47435608689",,,,,
133,"0,726200819015503",2021-07-08 01:23:54.168537,"90769,17626851",,,,,
134,"0,570354461669922",2021-07-08 01:24:24.762783,"21150,7213362912",,,,,
135,"0,494069576263428",2021-07-08 01:24:55.287459,"4781,44456254344",,,,,
136,"0,555401802062988",2021-07-08 01:25:25.873487,"17025,0867934155",,,,,
137,"0,442447185516357",2021-07-08 01:25:56.346597,"307,146639693333",,,,,
138,"0,359686613082886",2021-07-08 01:26:26.736883,"4255,60168671133",,,,,
139,"0,356870651245117",2021-07-08 01:26:57.124353,"4630,92971602145",,,,,
140,"0,464099645614624",2021-07-08 01:27:27.596491,"1534,92035804093",,,,,
141,"0,379461050033569",2021-07-08 01:27:58.006547,"2066,66032702039",,,,,
142,"0,334412336349487",2021-07-08 01:28:28.346747,"8191,92426565954",,,,,
143,"0,49552583694458",2021-07-08 01:28:58.872979,"4984,9602566244",,,,,
144,"0,368695259094238",2021-07-08 01:29:29.272286,"3161,39983318911",,,,,
145,"0,373861074447632",2021-07-08 01:29:59.676757,"2607,17583624398",,,,,
146,"0,415251970291138",2021-07-08 01:30:30.107639,"93,5014672477634",,,,,
147,"0,490930795669556",2021-07-08 01:31:00.629177,"4357,21576604147",,,,,
148,"0,331481456756592",2021-07-08 01:31:30.983822,"8731,05774617054",,,,,
149,"0,436572313308716",2021-07-08 01:32:01.451063,"135,739447676693",,,,,
150,"0,350784778594971",2021-07-08 01:32:31.832451,"5496,26620677211",,,,,
151,"0,517043113708496",2021-07-08 01:33:02.369379,"8486,37587410478",,,,,
152,"0,452039957046509",2021-07-08 01:33:32.852077,"735,406050205391",,,,,
153,"0,366642236709595",2021-07-08 01:34:03.249439,"3396,48254943799",,,,,
154,"0,343230962753296",2021-07-08 01:34:33.623323,"6673,35792044255",,,,,
155,"0,39363956451416",2021-07-08 01:35:04.047626,"978,564865945854",,,,,
156,"0,377181053161621",2021-07-08 01:35:34.455418,"2279,15847219033",,,,,
157,"0,383327722549438",2021-07-08 01:36:04.869344,"1730,04947369285",,,,,
158,"0,47297215461731",2021-07-08 01:36:35.373096,"2308,85714797152",,,,,
159,"0,343025922775269",2021-07-08 01:37:05.746724,"6706,89964901119",,,,,
160,"0,355825662612915",2021-07-08 01:37:36.133173,"4774,24662364539",,,,,
161,"0,486404895782471",2021-07-08 01:38:06.650265,"3780,19738631736",,,,,
162,"0,364237308502197",2021-07-08 01:38:37.045206,"3682,58153097883",,,,,
163,"0,342605113983154",2021-07-08 01:39:07.418436,"6776,00155926183",,,,,
164,"0,364214420318604",2021-07-08 01:39:37.806597,"3685,35996061536",,,,,
165,"0,33718729019165",2021-07-08 01:40:08.174398,"7697,30665455125",,,,,
166,"0,354014873504639",2021-07-08 01:40:38.559049,"5027,76187169847",,,,,
167,"0,471106290817261",2021-07-08 01:41:09.060859,"2133,02696244539",,,,,
168,"0,439763307571411",2021-07-08 01:41:39.531228,"220,276700292003",,,,,
169,"0,480929136276245",2021-07-08 01:42:10.042765,"3136,84569205455",,,,,
170,"0,422059774398804",2021-07-08 01:42:40.495490,"8,18996543081388",,,,,
171,"0,558374881744385",2021-07-08 01:43:11.084468,"17809,7821548277",,,,,
172,"0,501838445663452",2021-07-08 01:43:41.616904,"5916,2033061294",,,,,
173,"0,38298487663269",2021-07-08 01:44:12.030551,"1758,68758948193",,,,,
174,"0,330770254135132",2021-07-08 01:44:42.391979,"8864,47328502208",,,,,
175,"0,324098587036133",2021-07-08 01:45:12.746801,"10165,2771126721",,,,,
176,"0,678746223449707",2021-07-08 01:45:43.456215,"64426,9465950945",,,,,
177,"0,523036956787109",2021-07-08 01:46:14.009847,"9626,6259918892",,,,,
178,"0,331711292266846",2021-07-08 01:46:44.372269,"8688,15885098348",,,,,
179,"0,581504106521606",2021-07-08 01:47:14.984588,"24518,0857443854",,,,,
180,"0,456556797027588",2021-07-08 01:47:45.471764,"1000,78657908062",,,,,
181,"0,326689481735229",2021-07-08 01:48:15.829183,"9649,54630107894",,,,,
182,"0,378611087799072",2021-07-08 01:48:46.238456,"2144,66224022103",,,,,
183,"0,517529964447022",2021-07-08 01:49:16.786595,"8576,31176538003",,,,,
184,"0,365310430526733",2021-07-08 01:49:47.177641,"3553,48985248519",,,,,
185,"0,544664144515991",2021-07-08 01:50:17.737053,"14338,2803287393",,,,,
186,"0,451718091964722",2021-07-08 01:50:48.219366,"718,052733883019",,,,,
187,"0,38639497756958",2021-07-08 01:51:18.636357,"1484,29955432479",,,,,
188,"0,483464956283569",2021-07-08 01:51:49.150484,"3427,32620845355",,,,,
189,"0,394482612609863",2021-07-08 01:52:19.575565,"926,531098812605",,,,,
190,"0,421188831329346",2021-07-08 01:52:50.027355,"13,9334571574758",,,,,
191,"0,430070638656616",2021-07-08 01:53:51.953198,"26,5127436383145",,,,,
192,"0,533197641372681",2021-07-08 01:54:22.491783,"11723,7041750104",,,,,
193,"0,491491794586182",2021-07-08 01:54:53.014070,"4431,59267609098",,,,,
194,"0,331360340118408",2021-07-08 01:55:23.348289,"8753,70672405251",,,,,
195,"0,375518083572388",2021-07-08 01:55:53.754413,"2440,70604849111",,,,,
196,"0,449639081954956",2021-07-08 01:56:24.234716,"610,95460809642",,,,,
197,"0,375846147537231",2021-07-08 01:56:54.628173,"2408,39865671306",,,,,
198,"0,437492370605469",2021-07-08 01:57:25.096390,"158,02462651922",,,,,
199,"0,442281246185303",2021-07-08 01:57:55.569338,"301,3578030226",,,,,
200,"0,490119695663452",2021-07-08 01:58:26.090120,"4250,79350847014",,,,,
201,"0,358317613601685",2021-07-08 01:58:56.479074,"4436,08913434984",,,,,
202,"0,606115341186523",2021-07-08 01:59:27.115863,"32831,1769318852",,,,,
203,"0,356830596923828",2021-07-08 01:59:57.503287,"4636,38278837656",,,,,
204,"0,442307233810425",2021-07-08 02:00:27.976312,"302,260751063451",,,,,
205,"0,4875328540802",2021-07-08 02:00:58.494510,"3920,17089520354",,,,,
206,"0,526816606521606",2021-07-08 02:01:29.049219,"10382,5952145731",,,,,
207,"0,339751243591309",2021-07-08 02:01:59.419573,"7253,98721976608",,,,,
208,"0,551406145095825",2021-07-08 02:02:29.993798,"15998,3436989436",,,,,
209,"0,452808856964111",2021-07-08 02:03:00.477216,"777,699883871434",,,,,
210,"0,382606029510498",2021-07-08 02:03:30.874931,"1790,60631791217",,,,,
211,"0,483627080917358",2021-07-08 02:04:01.376022,"3446,33513779833",,,,,
212,"0,430935382843018",2021-07-08 02:04:31.837559,"36,1657529102294",,,,,
213,"0,333999395370483",2021-07-08 02:05:02.186388,"8266,84474220057",,,,,
214,"0,384694814682007",2021-07-08 02:05:32.601755,"1618,19312771928",,,,,
215,"0,40120530128479",2021-07-08 02:06:03.033687,"562,462158953194",,,,,
216,"0,514914035797119",2021-07-08 02:06:33.579206,"8098,64102708839",,,,,
217,"0,61755108833313",2021-07-08 02:07:04.227411,"37106,1251832396",,,,,
218,"0,3273024559021",2021-07-08 02:10:15.500884,"9529,49455390997",,,,,
219,"0,437044382095337",2021-07-08 02:10:45.968591,"146,962186058382",,,,,
220,"0,527603626251221",2021-07-08 02:11:16.526791,"10543,6013976855",,,,,
221,"0,39737343788147",2021-07-08 02:11:46.954762,"758,900462739696",,,,,
222,"0,510128259658814",2021-07-08 02:12:17.495562,"7260,17724224986",,,,,
223,"0,482176065444946",2021-07-08 02:12:48.008338,"3278,07542071167",,,,,
224,"0,444425106048584",2021-07-08 02:13:18.483355,"380,387295716198",,,,,
225,"0,470408201217651",2021-07-08 02:13:48.984424,"2069,03216729534",,,,,
226,"0,347786903381348",2021-07-08 02:14:19.362933,"5949,75925702202",,,,,
227,"0,569197416305542",2021-07-08 02:14:49.962748,"20815,5152209369",,,,,
228,"0,471268177032471",2021-07-08 02:15:20.464682,"2148,00650373084",,,,,
229,"0,345010995864868",2021-07-08 02:15:50.840290,"6385,7024098832",,,,,
230,"0,575148344039917",2021-07-08 02:16:21.433192,"22568,0788422036",,,,,
231,"0,424847602844238",2021-07-08 02:16:51.867234,"0,00547350190944",,,,,
232,"0,435335397720337",2021-07-08 02:17:22.333196,"108,44747531053",,,,,
233,"0,569668531417847",2021-07-08 02:17:52.933463,"20951,678218415",,,,,
234,"0,54088020324707",2021-07-08 02:18:23.483260,"13446,4009223587",,,,,
235,"0,42317271232605",2021-07-08 02:18:53.937045,"3,05855899914767",,,,,
236,"0,366830348968506",2021-07-08 02:19:24.309155,"3374,59181558796",,,,,
237,"0,500596523284912",2021-07-08 02:19:54.840419,"5726,69613862651",,,,,
238,"0,347867965698242",2021-07-08 02:20:25.218886,"5937,26039595521",,,,,
239,"0,437516212463379",2021-07-08 02:20:55.687006,"158,624616675921",,,,,
240,"0,437642335891724",2021-07-08 02:21:26.154346,"161,817478740916",,,,,
241,"0,516026020050049",2021-07-08 02:21:56.701004,"8300,01791026265",,,,,
242,"0,48919677734375",2021-07-08 02:22:27.205692,"4131,30022699057",,,,,
243,"0,478204250335693",2021-07-08 02:22:57.714551,"2839,04232261872",,,,,
244,"0,46495532989502",2021-07-08 02:23:28.181450,"1602,70065318868",,,,,
245,"0,386309862136841",2021-07-08 02:23:58.578649,"1490,8652168525",,,,,
246,"0,612978219985962",2021-07-08 02:32:27.525514,"35365,2975999249",,,,,
247,"0,620119094848633",2021-07-08 02:33:20.543212,"38102,0674750308",,,,,
248,"0,372835159301758",2021-07-08 02:33:50.945196,"2712,99584237056",,,,,
249,"0,410592079162598",2021-07-08 02:34:21.383010,"205,33476515202",,,,,
250,"0,466184616088867",2021-07-08 02:34:51.879887,"1702,6376551416",,,,,
251,"0,434567451477051",2021-07-08 02:35:22.345157,"93,0427215089312",,,,,
252,"0,318301916122436",2021-07-08 02:35:52.694071,"11367,7539969796",,,,,
253,"0,336265087127686",2021-07-08 02:36:23.052995,"7859,9747857933",,,,,
254,"0,403330326080322",2021-07-08 02:36:53.486938,"466,182503335256",,,,,
255,"0,31237006187439",2021-07-08 02:37:23.829909,"12667,8455747416",,,,,
256,"0,333836317062378",2021-07-08 02:37:54.194420,"8296,52621075738",,,,,
257,"0,31604266166687",2021-07-08 02:38:24.541077,"11854,6201559526",,,,,
258,"0,311676740646362",2021-07-08 02:38:54.883352,"12824,3949908623",,,,,
259,"0,411192893981934",2021-07-08 02:39:25.325202,"188,476983519854",,,,,
260,"0,415553092956543",2021-07-08 02:39:55.771347,"87,7686612180783",,,,,
261,"0,321596622467041",2021-07-08 02:40:26.093919,"10676,0480815079",,,,,
262,"0,341255187988281",2021-07-08 02:40:56.465845,"7000,066150118",,,,,
263,"0,322108745574951",2021-07-08 02:41:26.818554,"10570,4801487247",,,,,
264,"0,451215744018555",2021-07-08 02:41:57.300400,"691,382747833528",,,,,
265,"0,573817491531372",2021-07-08 02:42:27.904879,"22169,9906949295",,,,,
266,"0,430299520492554",2021-07-08 02:42:58.365776,"28,9221798006966",,,,,
267,"0,387104749679565",2021-07-08 02:43:28.783474,"1430,11310651249",,,,,
268,"0,43345046043396",2021-07-08 02:43:59.247593,"72,7416997358912",,,,,
269,"0,549004077911377",2021-07-08 02:44:29.827206,"15396,464808039",,,,,
270,"0,420342683792114",2021-07-08 02:45:00.278142,"20,9663450934952",,,,,
271,"0,554266929626465",2021-07-08 02:45:30.863068,"16730,2179273364",,,,,
272,"0,438332319259644",2021-07-08 02:46:01.332103,"179,847767545054",,,,,
273,"0,325688600540161",2021-07-08 02:46:31.688516,"9847,18539599336",,,,,
274,"0,48443078994751",2021-07-08 02:47:02.200999,"3541,34535883161",,,,,
275,"0,437913417816162",2021-07-08 02:47:32.669509,"168,787694892456",,,,,
276,"0,421600818634033",2021-07-08 02:48:03.113936,"11,0274956552756",,,,,
277,"0,426445484161377",2021-07-08 02:48:33.571047,"2,32226571803357",,,,,
278,"0,543184280395508",2021-07-08 02:49:04.144838,"13986,0648943604",,,,,
279,"0,610818147659302",2021-07-08 02:49:34.786257,"34557,531650387",,,,,
280,"0,481521844863892",2021-07-08 02:50:05.298439,"3203,58930761144",,,,,
281,"0,391987562179565",2021-07-08 02:50:35.721027,"1084,64992258908",,,,,
282,"0,421183586120606",2021-07-08 02:51:06.172825,"13,9726428241527",,,,,
283,"0,364094495773315",2021-07-08 02:51:36.556487,"3699,93490098327",,,,,
284,"0,436817407608032",2021-07-08 02:52:07.023915,"141,510572602741",,,,,
285,"0,328682422637939",2021-07-08 02:52:37.381020,"9261,97655756977",,,,,
286,"0,419189929962158",2021-07-08 02:53:07.830870,"32,8518805156835",,,,,
